,asin,product_name,product_rating,product_rate_count,category,description
398,B01AYG9LJK,Original Samsung AA59-00666A Remote,4.6 out of 5 stars,288 ratings,"['Electronics', 'Accessories & Supplies', 'Audio & Video Accessories', 'Remote Controls & Accessories', 'Remote Controls']","['Make sure this fits\nby entering your model number.', 'LT22B350ND LT22B350ND/ZA LT24B350 LT24B350ND LT24B350ND/ZA LT24B350NDZA LT24D310NH LT24D310NH/ZA LT24D310NHZA LT27A300 LT27A300ND LT27A300ND/ZA LT27A300NDZA LT27B350ND LT27B350ND/ZA LT27B350ND/ZA LT27B350NDZA LT28D310NH LT28D310NH/ZA LT28D310NHZA PN43E440 PN43E440A2F PN43E440A2FXZA PN43E450 PN43E450A1 PN43E450A1F PN43E450A1FXZA PN51E440 PN51E440A2F PN51E440A2FXZA PN51E450 PN51E450A1 PN51E450A1F PN51E450A1FXZA PN51E530 PN51E530A3 PN51E530A3F PN51E530A3F PN51E530A3FXZA PN51E535 PN51E535A3 PN51E535A3 PN51E535A3 PN51E535A3F PN51E535A3FXZA PN60E530 PN60E530A3F PN60E530A3FXZA PN60E535 PN60E535A3F PN60E535A3FXZA TM1240 T28D310NH UN19F4000 UN19F4000AFXZA UN22F5000 UN22F5000AFXZA UN22F5000AFXZA0 UN26EH4000 UN26EH4000F UN26EH4000FXZA UN28F4000 UN28F4000AFXZA UN29F4000 UN29F4000AFXZA UN32EH4000 UN32EH4000 UN32EH4000 UN32EH4000F UN32EH4000FXZA \t 2PQ8716 H32B H40B H46B LH32HDPLGA LH32HDPLGA/ZA LH32HDPLGAZA LH40HDPLGA LH40HDPLGA/ZA LH40HDPLGAZA LH46HDPLGA LH46HDPLGA/ZA LH46HDPLGAZA LT2LT24E310ND/ZA LT2LT24E310NDZA LT24E310NHL PN64E533D2F PN64E533D2FXZA PN64E533D2V PN64E533D2VXZA UN32EH4003FXZA UN32EH4003FXZA UN32EH4003FXZA UN32EH4003FXZA UN32EH4003V UN32EH4003V UN32EH4003VXZA UN32EH4003VXZA UN39EH5003F UN39EH5003FXZA UN39EH5003V UN39EH5003VXZA UN40ES6003F UN40ES6003FXZA UN40ES6003V UN40ES6003VXZA UN40H5003AF UN40H5003AFXAZ UN40H5003AFX/ZA UN40H5003AFXZA UN40H5300AFXZA UN43J5000AF UN32EH4000FXZA UN32EH4050F UN32EH4050FXZA UN32EH5000 UN32EH5000 UN32EH5000F UN32EH5000FXZA UN32EH5000FXZA UN32F4000 UN32F4000AFXZA UN32F4050 UN32F4050AFXZA UN32F5000 UN32F5000AFXZA UN32F5050 UN32F5050AFXZA UN37EH5000 UN37EH5000F UN37EH5000FXZA UN39FH5000AFXZA UN39FH5000F UN39FH5000FXZA UN40EH5000 UN40EH5000F UN40EH5000FXZA UN40EH5050 UN40EH5050F UN40EH5050FXZA UN40EH6000 UN40EH6000 UN40EH6000F UN40EH6000FXZA UN40EH6000FXZA UN40EH6000FXZA UN40EH6050F UN40EH6050FXZA UN40F5000 UN40F5000AFXZA UN40F5050 UN40F5050AFXZA UN46EH5000 UN46EH5000 UN46EH5000F UN46EH5000F UN46EH5000FXZA UN46EH5000FXZA UN46EH5000XZA UN46EH5050F UN46EH5050FXZA UN46EH6000 UN46EH6000F UN46EH6000FXZA UN46F5000 UN46F5000AFXZA UN46F5050 \t remote control UN55EH6001FXZA UN55EH6001V UN55EH6001VXZA UN55ES6003F UN55ES6003FXZA UN55FH6003 UN55FH6003F UN55FH6003FX/ZA UN55FH6003FXZA UN60EH6002 UN60EH6002F UN60EH6002FXZA UN60EH6003F UN60EH6003FXZA UN60EH6003V UN60EH6003VXZA UN60ES6003F UN60ES6003FXZA UN60ES6003V UN60ES6003VXZA UN60FH6003 UN60FH6003FX/ZA UN60FH6003FXZA UN65FH6001 UN65FH6001FX/ZA UN65FH6001FX/ZA UN60FH6003F UY03 \t UN46F5050AFXZA UN50EH5000 UN50EH5000F UN50EH5000FXZA UN50EH5050F UN50EH5050FXZA UN50EH6000 UN50EH6000 UN50EH6000F UN50EH6000FXZA UN50EH6050F UN50F5000 UN50F5000AFXZA UN50F5050 UN50F5050AFXZA UN55EH6000 UN55EH6000 UN55EH6000F UN55EH6000F UN55EH6000F UN55EH6000FXZA UN55EH6000FXZA UN55EH6050F UN55EH6050FXZA UN55ES6150 UN55ES6150F UN55ES6150FXZA UN60EH6000 UN60EH6000F UN60EH6000F UN60EH6000FXZA UN60EH6000FXZA UN60EH6050F UN60EH6050FXZA UN60EH6050FXZA UN65EH6000 UN65EH6000F UN65EH6000FXZA UN65EH6050F UN65EH6050FXZA UN22F5000AF UN32F5000AF UN50F5000AF UN46F5000AF UN40F5000AF UN32F5000AF UN29F4000AF']"
399,B018FBL8EW,2-Pack Amcrest HDSeries 720P WiFi Wireless IP Security Surveillance Camera System IPM-721 (Black),4.4 out of 5 stars,211 ratings,"['Electronics', 'Camera & Photo', 'Video Surveillance', 'Surveillance Cameras', 'Dome Cameras']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
400,B01FO1GHNS,0,0,0,0,0
401,B01A6UNGXQ,ViewSonic PJD7828HDL 3200 Lumens Full HD 1080p Shorter Throw Home Theater Projector with 3D DLP and HDMI,4.5 out of 5 stars,225 ratings,"['Electronics', 'Video Projectors']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
402,B01C35JM08,"Egghead Stereo School Headphone with Leatherette Ear Cushion, Black, EGG-IAG-1008-SO",4.0 out of 5 stars,162 ratings,"['Electronics', 'Headphones', 'Over-Ear Headphones']","['Make sure this fits\nby entering your model number.', 'Stereo sound offers full audio depth for excellent sound quality', '3.5mm plug enables the headphone to be compatible with PC and Mac', 'Adjustable headband for secure fit', 'Very durable, comes with a 3-year warranty (6 months on ear cushions)', 'Comfortable leatherette ear cushions. Comes with a lengthy 4’ cord.']"
403,B01865QFJA,"Fusion5 10.6"" Android Tablet PC - 2GB RAM, Android 6.0 Marshmallow, 5MP and 2MP Cameras, 16GB Storage, Bluetooth, 108 Octa core Tablet PC",4.2 out of 5 stars,575 ratings,"['Electronics', 'Computers & Accessories', 'Computers & Tablets', 'Tablets']","['Make sure this fits\nby entering your model number.', 'AMAZING VIEWER EXPERIENCE - this Fusion5 Android 6.0 Marshmallow (Effective 20 January 2017) tablet comes with a 10.6 inch IPS screen allowing for an amazing viewer experience whether you are watching movies, web surfing, playing games or mulling over spreadsheets', 'HUGE STORAGE SPACE & POWER -2GB RAM - the Fusion5 Android Tablet is perfect for multitude of uses. From an office workhorse to a games machine and a movie player! Further storage can also be added via a micro SD card (Supports upto a 64-gb TF-card) (not included).', ""AMAZING OCTA-CORE CPU - the Octa-Core main processor and the Octa-Core graphic processor on this tablet ensures it's powerful than other Android tablets on the market today. TAKE AMAZON PHOTOS AND VIDEOS - 2MP Front Camera and 5MP Rear Camera for the ultimate in camera technology to take that perfect photo or video."", 'We released a new wireless patch on 03/April/2017 on x3D batch. Please visit Settings>About tablet>wireless update', '12 MONTHS US WARRANTY AT OUR US SERVICE CENTRE ASSISTANCE - Fusion5 is honouring warranties since 2011. We have the upmost confidence in our product range of tablets with Android - so much so that we offer a full 12 month US warranty period at our dedicated US service centres.']"
404,B01F4P6I38,14.8V 41WH OA04 OA03 Replacement Battery for 740715-001 746458-421 746641-001 751906-541 HSTNN-LB5S HSTNN-LB5Y,4.4 out of 5 stars,102 ratings,"['Electronics', 'Computers & Accessories', 'Laptop Accessories', 'Batteries']","['Make sure this fits\nby entering your model number.', 'Battery Type: Li- ion; Voltage: 14.8V; Capacity: 41WH; 4 Cell.', 'Replacement for HP 15-G012DX 15-G019WM 15-R011DX 15-R029WM 15-R030WM 15-R063NR OA03 OA04 HSTNN-LB5Y HSTNN-LB5S HSTNN-PB5Y 740715-001 746641-001 746458-421 751906-541 TPN-F113 TPN-F115', '100% New from Manufacturer, High Performance; HP 240 G2 cq14 cq15 Compaq Presario 15-h000 15-S000 Series Replacement Battery.', '100% Brand New from Manufacturer. Rechargeable Up to 500 times over life of battery', 'Elecbrain is focus On Providing Quality Power Products and Excellent Customer Service,24 x 7 Email Support,12 Months warranty, 30 Days Money Back Guarantee!Buy with confidence!']"
405,B01A90CH4M,"TP-Link AC1200 Wi-Fi Range Extender, AV1200 Powerline Edition (TL-WPA8630 KIT)",4.1 out of 5 stars,159 ratings,"['Electronics', 'Computers & Accessories', 'Networking Products', 'Network Adapters', 'Powerline Network Adapters']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
406,B01D8HMBCQ,"Astromania Alignment 1.25"" Next Generation Laser Collimator for Newtonian Telescopes - with This Laser You can collimate Your Newtonian Telescope in just a Few Minutes!",4.0 out of 5 stars,86 ratings,"['Electronics', 'Camera & Photo', 'Accessories', 'Telescope & Microscope Accessories', 'Telescope Accessories', 'Photo Adapters']","['Make sure this fits\nby entering your model number.', 'Designed for Reflector telescope, fit for standard 1.25 inch diameter. Red laser collimation beam with 7 brightness levels, wavelength 635-655 nm; Output power: less than 5mw, much safer for your eyes. This sturdy laser unit allows you to swiftly and precisely collimate your Newtonian telescope. Only when the optics have been accurately collimated can the telescope offer you its full performance.', 'Built with metal material. CR2032 Lithium Cell battery (Not include) ; Accurate collimation in a few minutes provide a more clearer image. The telescope can be collimated by just one person.', 'The precision-made aluminium housing of the laser unit has a front opening from which the laser beam can be emitted. In order to obtain an optimal adjustment, it has a side window allowing a disk oriented at 45° with a central hole to be viewed.This can be then later be used to see whether the laser is reflected back on itself, indicating well collimated optics.', 'This adjustment tool can be used in all 1.25"" focusers. We provide you with precise instructions in German and English, with a step-by-step explanation of how to adjust a Newtonian telescope using this laser unit. So, even if you are a newcomer to amateur astronomy, it is very simple to get the optimum performance out of your telescope.', 'The laser comes fully adjusted. It can however be further adjusted if required. It has three openings for adjustment, arranged at 120°, which are initially sealed. The battery for the laser can be exchanged at any time; the small screw cap at the rear of the laser must be first unscrewed to allow this.']"
407,B01COD9Q6O,iPhone Charger Lightning Cable - [MFi Certified] Durable Braided Apple Lightning USB Cord for latest iOS including iPhone X/8/8Plus/ 7/7Plus/IPad Pro,3.4 out of 5 stars,140 ratings,"['Electronics', 'Computers & Accessories', 'Computer Accessories & Peripherals', 'Cables & Interconnects', 'Lightning Cables']","['Make sure this fits\nby entering your model number.', 'Compatible with iPhone 11, 11 pro, 11 pro max, XS, XS Max, XR, X, 8, 8 Plus, 7, 7 plus, 6S, 6S Plus, 6, 6 Plus, 5S, 5C, 5, iPad Pro, air 2, air, 4, iPad Mini 4, Mini 3, Mini 2 Retina, Mini, iPod touch 6th Gen., 5th Gen., and iPod nan 7.', ""Unbreakable Design: Integrated strain relief reinforcements ensure it won't break at the connectors. Sturdy aluminum connector ensures high conductivity and superior signal transfer."", '6 Feet (2m) Long for Comfort & Convenience: Use your phone or tablet while it charges, even if the outlet is far away. No more dropping the phone or accidentally disconnecting the cable.', 'Tangle-Free Braided Nylon: While factory & cheap cables break after 6 months, ours is made of strong, flexible nylon that endures heavy usage without constantly getting knotted up.', ""1 Year Hassle Free Warranty: This is a high quality, high-speed Apple lightning cable that's made to perform. But if you have any problems, let us know and we'll make it right.""]"
408,B01C0J7L1E,"Planet Audio P370MB Car Receiver - Bluetooth / MP3 / USB, AM/FM Radio, (No CD/DVD)",2.4 out of 5 stars,12 ratings,"['Electronics', 'Car & Vehicle Electronics', 'Car Electronics', 'Car Audio', 'Car Stereo Receivers']","['No deductibles or added costs. Parts, labor and shipping included.', ""Power surge covered from day one. Other breakdowns covered after the manufacturer's warranty expires."", 'Includes 24/7 tech support - setup, connectivity issues, troubleshooting and much more.', ""File a claim online or by phone 24/7. If we can't repair it, we'll replace it or reimburse the purchase price with an Amazon e-gift card."", 'Plans are only valid for new or certified refurbished products purchased in the last 30 days with no pre-existing damage. Protection plan documents will be delivered via email within 24 hours of purchase.']"
409,B01B7CUX9M,Kootek 59 Inch Cable Management Neoprene Cord Cover Sleeve for Desk TV Computer Home Theater,4.2 out of 5 stars,245 ratings,"['Electronics', 'Accessories & Supplies', 'Cord Management', 'Cable Sleeves']","['Functional Cable Management - Flexible premium neoprene material allows to cut the sleeve into different lengths, or cut holes to stretch cables out at any position. Complete customization for hiding any frustrating tangled cables', 'Cable Sleeve - 59’’ length, 5.3’’ width, 1.5’’ in diameter when wrapped up, makes it easy to hold several cables at a time. Reversible black and white colors to match your décor and wires.', 'Double Fastening Design - Using glue bonding and loop&hook sewing double fastening technology to ensure the closure will not fall apart after cutting. Durable for years of usage.', 'Widely Used - Conceal cords from your pets and baby, also hide cluttered wires of computer table, network, entertainment center, TV and other electronic devices, making your living and working space simple and non-messy!', 'Quick Installation - Just wrap cables up with the sleeve, no tools needed. When you need to add or remove cables from it, simply unwrap and rewrap.']"
